uniqueID,StudyID_IDALL,Title,Country,Continent,WB.Nat.Inc.Group,WB.Group2,Intensification.actors,Actors.categories,Lead,Farmer.led,joint.outcome,overall.outcome,Latitude_Decimal_Degrees_N,Longitude _Decimal_Degrees_E,Title,Case.countries,Continent,Row_ID,Paper_ID,ID_FullText,Latitude,Longitude,Combined.ecological.social.outcome,hfp_2000,hfp_2018,hfp_av,studyID,HDI2022,HDIav,HDI1990,BackdateSDGIndex2000,SDGav,SDG2023,Country,random.effect,random.effect2,Pop1990,IneqInc2010,poverty_year,poverty_gap,poverty_severity,WB.year1,WB2017.pov.headcount.1990,WB2017.povgap.1990,WB2017.povseverity.1990,WB2017.decile20.1990,WB.year2,WB2017.pov.headcount.2000,WB2017.povgap.2000,WB2017.povseverity.2000,WB2017.decile20.2000,Equal.p0p100,Equal.p0p50,Equal.p90p100,Equal.p99p100,Equal.pall
24,50,Productivity enhancement in shifting cultivated lands through biofertilizer and micro-dosing of NPK in Eastern HiMalayan Region,India,Asia,LMIC,Low,Farmer-led + support by researchers,Farmer-led + researcher/extension,Farmer-led,1,Win-Win,positive,"24.33532114814686, 93.9979927062022 /24.34282396143544, 93.69670848597428 / 24.85456023236603, 93.61836522142822 /  25.01368621520169, 94.27967885054915 sites lies between 92°58?E (92.966667) to 94°45?E longitude
and 23°50?N (23.833333) to 25°42?N latitude","24.33532114814686, 93.9979927062022 /24.34282396143544, 93.69670848597428 / 24.85456023236603, 93.61836522142822 /  25.01368621520169, 94.27967885054915 sites lies between 92°58?E (92.966667) to 94°45?E longitude
and 23°50?N (23.833333) to 25°42?N latitude",Productivity enhancement in shifting cultivated lands through biofertilizer and micro-dosing of NPK in Eastern HiMalayan Region,India,Asia,23,50,28,24.816667,93.916667,Win-Win,39.00004959,45.00004959,42.00004959,50,0.644,0.541484848,0.434,52.2,56.8,64,India,India,Asia.India,870.452165,37.1474,1987,0.160148097,0.062031089,1987,0.967779762,0.638537054,0.448390694,0.048919292,2004,0.949222407,0.587776297,0.394419558,0.04880369,0.145,0.2027,0.344,0.1074,3087.9445
25,50,Productivity enhancement in shifting cultivated lands through biofertilizer and micro-dosing of NPK in Eastern HiMalayan Region,India,Asia,LMIC,Low,Farmer-led + support by researchers,Farmer-led + researcher/extension,Farmer-led,1,Win-Win,positive,"24.33532114814686, 93.9979927062022 /24.34282396143544, 93.69670848597428 / 24.85456023236603, 93.61836522142822 /  25.01368621520169, 94.27967885054915 sites lies between 92°58?E (92.966667) to 94°45?E longitude
and 23°50?N (23.833333) to 25°42?N latitude","24.33532114814686, 93.9979927062022 /24.34282396143544, 93.69670848597428 / 24.85456023236603, 93.61836522142822 /  25.01368621520169, 94.27967885054915 sites lies between 92°58?E (92.966667) to 94°45?E longitude
and 23°50?N (23.833333) to 25°42?N latitude",Productivity enhancement in shifting cultivated lands through biofertilizer and micro-dosing of NPK in Eastern HiMalayan Region,India,Asia,24,50,28,24.816667,93.916667,Win-Win,39.00004959,45.00004959,42.00004959,50,0.644,0.541484848,0.434,52.2,56.8,64,India,India,Asia.India,870.452165,37.1474,1987,0.160148097,0.062031089,1987,0.967779762,0.638537054,0.448390694,0.048919292,2004,0.949222407,0.587776297,0.394419558,0.04880369,0.145,0.2027,0.344,0.1074,3087.9445
26,50,Productivity enhancement in shifting cultivated lands through biofertilizer and micro-dosing of NPK in Eastern HiMalayan Region,India,Asia,LMIC,Low,Farmer-led + support by researchers,Farmer-led + researcher/extension,Farmer-led,1,Win-Win,positive,"24.33532114814686, 93.9979927062022 /24.34282396143544, 93.69670848597428 / 24.85456023236603, 93.61836522142822 /  25.01368621520169, 94.27967885054915 sites lies between 92°58?E (92.966667) to 94°45?E longitude
and 23°50?N (23.833333) to 25°42?N latitude","24.33532114814686, 93.9979927062022 /24.34282396143544, 93.69670848597428 / 24.85456023236603, 93.61836522142822 /  25.01368621520169, 94.27967885054915 sites lies between 92°58?E (92.966667) to 94°45?E longitude
and 23°50?N (23.833333) to 25°42?N latitude",Productivity enhancement in shifting cultivated lands through biofertilizer and micro-dosing of NPK in Eastern HiMalayan Region,India,Asia,25,50,28,24.816667,93.916667,Win-Win,39.00004959,45.00004959,42.00004959,50,0.644,0.541484848,0.434,52.2,56.8,64,India,India,Asia.India,870.452165,37.1474,1987,0.160148097,0.062031089,1987,0.967779762,0.638537054,0.448390694,0.048919292,2004,0.949222407,0.587776297,0.394419558,0.04880369,0.145,0.2027,0.344,0.1074,3087.9445
27,50,Productivity enhancement in shifting cultivated lands through biofertilizer and micro-dosing of NPK in Eastern HiMalayan Region,India,Asia,LMIC,Low,Farmer-led + support by researchers,Farmer-led + researcher/extension,Farmer-led,1,Win-Win,positive,"24.33532114814686, 93.9979927062022 /24.34282396143544, 93.69670848597428 / 24.85456023236603, 93.61836522142822 /  25.01368621520169, 94.27967885054915 sites lies between 92°58?E (92.966667) to 94°45?E longitude
and 23°50?N (23.833333) to 25°42?N latitude","24.33532114814686, 93.9979927062022 /24.34282396143544, 93.69670848597428 / 24.85456023236603, 93.61836522142822 /  25.01368621520169, 94.27967885054915 sites lies between 92°58?E (92.966667) to 94°45?E longitude
and 23°50?N (23.833333) to 25°42?N latitude",Productivity enhancement in shifting cultivated lands through biofertilizer and micro-dosing of NPK in Eastern HiMalayan Region,India,Asia,26,50,28,24.816667,93.916667,Win-Win,39.00004959,45.00004959,42.00004959,50,0.644,0.541484848,0.434,52.2,56.8,64,India,India,Asia.India,870.452165,37.1474,1987,0.160148097,0.062031089,1987,0.967779762,0.638537054,0.448390694,0.048919292,2004,0.949222407,0.587776297,0.394419558,0.04880369,0.145,0.2027,0.344,0.1074,3087.9445
43,72,"Effect of intercrops on productivity, quality, leaf nutrient status and relative economic yield of apple cv. Red Delicious",India,Asia,LMIC,Low,Farmer-led,Farmer-led,Farmer-led,1,Win-Win,positive,34.146606,74.879452,"Effect of intercrops on productivity, quality, leaf nutrient status and relative economic yield of apple cv. Red Delicious",India,Asia,34,72,36,34.146606,74.879452,Win-Win,26.11770058,31.11770058,28.61770058,72,0.644,0.541484848,0.434,52.2,56.8,64,India,India,Asia.India,870.452165,37.1474,1987,0.160148097,0.062031089,1987,0.967779762,0.638537054,0.448390694,0.048919292,2004,0.949222407,0.587776297,0.394419558,0.04880369,0.145,0.2027,0.344,0.1074,3087.9445
44,72,"Effect of intercrops on productivity, quality, leaf nutrient status and relative economic yield of apple cv. Red Delicious",India,Asia,LMIC,Low,Farmer-led,Farmer-led,Farmer-led,1,Win-Win,positive,34.146606,74.879452,"Effect of intercrops on productivity, quality, leaf nutrient status and relative economic yield of apple cv. Red Delicious",India,Asia,35,72,36,34.146606,74.879452,Win-Win,26.11770058,31.11770058,28.61770058,72,0.644,0.541484848,0.434,52.2,56.8,64,India,India,Asia.India,870.452165,37.1474,1987,0.160148097,0.062031089,1987,0.967779762,0.638537054,0.448390694,0.048919292,2004,0.949222407,0.587776297,0.394419558,0.04880369,0.145,0.2027,0.344,0.1074,3087.9445
48,96,Efficiency of conservation agriculture production systems for smallholders in rain-fed uplands of India: A transformative approach to food security,India,Asia,LMIC,Low,Farmer-led,Farmer-led,Farmer-led,1,Win-Win,positive,21.521686,85.707609,Efficiency of conservation agriculture production systems for smallholders in rain-fed uplands of India: A transformative approach to food security,India,Asia,37,96,41,21.521686,85.707609,Win-Win,15.89535618,16.25664711,16.07600165,96,0.644,0.541484848,0.434,52.2,56.8,64,India,India,Asia.India,870.452165,37.1474,1987,0.160148097,0.062031089,1987,0.967779762,0.638537054,0.448390694,0.048919292,2004,0.949222407,0.587776297,0.394419558,0.04880369,0.145,0.2027,0.344,0.1074,3087.9445
71,128,Agri-silvi-fruit-vegetable based agro-production system - Suitable models for sustainable land use and conservation in red-laterite and semi-arid tracks,India,Asia,LMIC,Low,Farmer-led,Farmer-led,Farmer-led,1,Win-Win,positive,22.45677695,87.0103222,Agri-silvi-fruit-vegetable based agro-production system - Suitable models for sustainable land use and conservation in red-laterite and semi-arid tracks,India,Asia,55,128,56,22.45677695,87.0103222,Win-Win,19.65341187,21.45764732,20.5555296,128,0.644,0.541484848,0.434,52.2,56.8,64,India,India,Asia.India,870.452165,37.1474,1987,0.160148097,0.062031089,1987,0.967779762,0.638537054,0.448390694,0.048919292,2004,0.949222407,0.587776297,0.394419558,0.04880369,0.145,0.2027,0.344,0.1074,3087.9445
72,128,Agri-silvi-fruit-vegetable based agro-production system - Suitable models for sustainable land use and conservation in red-laterite and semi-arid tracks,India,Asia,LMIC,Low,Farmer-led,Farmer-led,Farmer-led,1,Win-Win,positive,22.45677695,87.0103222,Agri-silvi-fruit-vegetable based agro-production system - Suitable models for sustainable land use and conservation in red-laterite and semi-arid tracks,India,Asia,56,128,56,22.45677695,87.0103222,Win-Win,19.65341187,21.45764732,20.5555296,128,0.644,0.541484848,0.434,52.2,56.8,64,India,India,Asia.India,870.452165,37.1474,1987,0.160148097,0.062031089,1987,0.967779762,0.638537054,0.448390694,0.048919292,2004,0.949222407,0.587776297,0.394419558,0.04880369,0.145,0.2027,0.344,0.1074,3087.9445
73,132,Productivity and profitability of legumes as influenced by integrated nutrient management with fruit crops under hot arid ecology,India,Asia,LMIC,Low,Farmer-led,Farmer-led,Farmer-led,1,Win-Win,positive,23.215138,69.792388,Productivity and profitability of legumes as influenced by integrated nutrient management with fruit crops under hot arid ecology,India,Asia,57,132,57,23.215138,69.792388,Win-Win,18.51490974,23.70601654,21.11046314,132,0.644,0.541484848,0.434,52.2,56.8,64,India,India,Asia.India,870.452165,37.1474,1987,0.160148097,0.062031089,1987,0.967779762,0.638537054,0.448390694,0.048919292,2004,0.949222407,0.587776297,0.394419558,0.04880369,0.145,0.2027,0.344,0.1074,3087.9445
74,132,Productivity and profitability of legumes as influenced by integrated nutrient management with fruit crops under hot arid ecology,India,Asia,LMIC,Low,Farmer-led,Farmer-led,Farmer-led,1,Win-Win,positive,23.215138,69.792388,Productivity and profitability of legumes as influenced by integrated nutrient management with fruit crops under hot arid ecology,India,Asia,58,132,57,23.215138,69.792388,Win-Win,18.51490974,23.70601654,21.11046314,132,0.644,0.541484848,0.434,52.2,56.8,64,India,India,Asia.India,870.452165,37.1474,1987,0.160148097,0.062031089,1987,0.967779762,0.638537054,0.448390694,0.048919292,2004,0.949222407,0.587776297,0.394419558,0.04880369,0.145,0.2027,0.344,0.1074,3087.9445
75,132,Productivity and profitability of legumes as influenced by integrated nutrient management with fruit crops under hot arid ecology,India,Asia,LMIC,Low,Farmer-led,Farmer-led,Farmer-led,1,Win-Win,positive,23.215138,69.792388,Productivity and profitability of legumes as influenced by integrated nutrient management with fruit crops under hot arid ecology,India,Asia,59,132,57,23.215138,69.792388,Win-Win,18.51490974,23.70601654,21.11046314,132,0.644,0.541484848,0.434,52.2,56.8,64,India,India,Asia.India,870.452165,37.1474,1987,0.160148097,0.062031089,1987,0.967779762,0.638537054,0.448390694,0.048919292,2004,0.949222407,0.587776297,0.394419558,0.04880369,0.145,0.2027,0.344,0.1074,3087.9445
89,195,Grain legume inclusion in cereal-cereal rotation increased base crop productivity in the long run,India,Asia,LMIC,Low,Researcher-led,Researcher-led,Researcher-led,0,Win-Win,positive,26.50277497,80.27264631,Grain legume inclusion in cereal-cereal rotation increased base crop productivity in the long run,India,Asia,69,195,74,26.50277497,80.27264631,Win-Win,38.02695084,38.02695084,38.02695084,195,0.644,0.541484848,0.434,52.2,56.8,64,India,India,Asia.India,870.452165,37.1474,1987,0.160148097,0.062031089,1987,0.967779762,0.638537054,0.448390694,0.048919292,2004,0.949222407,0.587776297,0.394419558,0.04880369,0.145,0.2027,0.344,0.1074,3087.9445
91,195,Grain legume inclusion in cereal-cereal rotation increased base crop productivity in the long run,India,Asia,LMIC,Low,Researcher-led,Researcher-led,Researcher-led,0,Win-Win,positive,26.50277497,80.27264631,Grain legume inclusion in cereal-cereal rotation increased base crop productivity in the long run,India,Asia,71,195,74,26.50277497,80.27264631,Win-Win,38.02695084,38.02695084,38.02695084,195,0.644,0.541484848,0.434,52.2,56.8,64,India,India,Asia.India,870.452165,37.1474,1987,0.160148097,0.062031089,1987,0.967779762,0.638537054,0.448390694,0.048919292,2004,0.949222407,0.587776297,0.394419558,0.04880369,0.145,0.2027,0.344,0.1074,3087.9445
125,258,Conservation agriculture and precision nutrient management practices in maize-wheat system: Effects on crop and water productivity and economic profitability,India,Asia,LMIC,Low,Farmer-led,Farmer-led,Farmer-led,1,Win-Win,positive,29.808333,76.921111,Conservation agriculture and precision nutrient management practices in maize-wheat system: Effects on crop and water productivity and economic profitability,India,Asia,101,258,97,29.808333,76.921111,Win-Win,27.68240929,30.10058403,28.89149666,258,0.644,0.541484848,0.434,52.2,56.8,64,India,India,Asia.India,870.452165,37.1474,1987,0.160148097,0.062031089,1987,0.967779762,0.638537054,0.448390694,0.048919292,2004,0.949222407,0.587776297,0.394419558,0.04880369,0.145,0.2027,0.344,0.1074,3087.9445
126,259,"Sustainability, productivity, profitability and soil health with conservation agriculture based sustainable intensification of oilseed brassica production system",India,Asia,LMIC,Low,Farmer-led + support by researchers,Farmer-led + researcher/extension,Farmer-led,1,Win-Win,positive,27.21551032,77.50299474,"Sustainability, productivity, profitability and soil health with conservation agriculture based sustainable intensification of oilseed brassica production system",India,Asia,102,259,98,27.21551032,77.50299474,Win-Win,38.04472733,38.04472733,38.04472733,259,0.644,0.541484848,0.434,52.2,56.8,64,India,India,Asia.India,870.452165,37.1474,1987,0.160148097,0.062031089,1987,0.967779762,0.638537054,0.448390694,0.048919292,2004,0.949222407,0.587776297,0.394419558,0.04880369,0.145,0.2027,0.344,0.1074,3087.9445
127,259,"Sustainability, productivity, profitability and soil health with conservation agriculture based sustainable intensification of oilseed brassica production system",India,Asia,LMIC,Low,Farmer-led + support by researchers,Farmer-led + researcher/extension,Farmer-led,1,Win-Win,positive,27.21551032,77.50299474,"Sustainability, productivity, profitability and soil health with conservation agriculture based sustainable intensification of oilseed brassica production system",India,Asia,103,259,98,27.21551032,77.50299474,Win-Win,38.04472733,38.04472733,38.04472733,259,0.644,0.541484848,0.434,52.2,56.8,64,India,India,Asia.India,870.452165,37.1474,1987,0.160148097,0.062031089,1987,0.967779762,0.638537054,0.448390694,0.048919292,2004,0.949222407,0.587776297,0.394419558,0.04880369,0.145,0.2027,0.344,0.1074,3087.9445
194,407,Strategic double cropping on Vertisols: A viable rainfed cropping option in the Indian SAT to increase productivity and reduce risk,India,Asia,LMIC,Low,Researcher-led,Researcher-led,Researcher-led,0,Win-Win,positive,17.51127948,78.27522609,Strategic double cropping on Vertisols: A viable rainfed cropping option in the Indian SAT to increase productivity and reduce risk,India,Asia,157,407,151,17.51127948,78.27522609,Win-Win,39.1257782,39.1257782,39.1257782,407,0.644,0.541484848,0.434,52.2,56.8,64,India,India,Asia.India,870.452165,37.1474,1987,0.160148097,0.062031089,1987,0.967779762,0.638537054,0.448390694,0.048919292,2004,0.949222407,0.587776297,0.394419558,0.04880369,0.145,0.2027,0.344,0.1074,3087.9445
196,407,Strategic double cropping on Vertisols: A viable rainfed cropping option in the Indian SAT to increase productivity and reduce risk,India,Asia,LMIC,Low,Researcher-led,Researcher-led,Researcher-led,0,Win-Win,positive,17.51127948,78.27522609,Strategic double cropping on Vertisols: A viable rainfed cropping option in the Indian SAT to increase productivity and reduce risk,India,Asia,159,407,151,17.51127948,78.27522609,Win-Win,39.1257782,39.1257782,39.1257782,407,0.644,0.541484848,0.434,52.2,56.8,64,India,India,Asia.India,870.452165,37.1474,1987,0.160148097,0.062031089,1987,0.967779762,0.638537054,0.448390694,0.048919292,2004,0.949222407,0.587776297,0.394419558,0.04880369,0.145,0.2027,0.344,0.1074,3087.9445
242,444,Sustainable management of dryland alfisols (Red Soils) in South India,India,Asia,LMIC,Low,Farmer-led + support by researchers,Farmer-led + researcher/extension,Farmer-led,1,Win-Win,positive,8° 30? (8.5) to 10° 40? (10.666667) N and 78° 24? (78.4) to 79° 40? E (79.666667) ,8° 30? (8.5) to 10° 40? (10.666667) N and 78° 24? (78.4) to 79° 40? E (79.666667) ,Sustainable management of dryland alfisols (Red Soils) in South India,India,Asia,205,444,178,9.5833335,79.0333335,Win-Win,21.730837,22.202074,21.9664555,444,0.644,0.541484848,0.434,52.2,56.8,64,India,India,Asia.India,870.452165,37.1474,1987,0.160148097,0.062031089,1987,0.967779762,0.638537054,0.448390694,0.048919292,2004,0.949222407,0.587776297,0.394419558,0.04880369,0.145,0.2027,0.344,0.1074,3087.9445
243,444,Sustainable management of dryland alfisols (Red Soils) in South India,India,Asia,LMIC,Low,Farmer-led + support by researchers,Farmer-led + researcher/extension,Farmer-led,1,Win-Win,positive,8° 30? (8.5) to 10° 40? (10.666667) N and 78° 24? (78.4) to 79° 40? E (79.666667) ,8° 30? (8.5) to 10° 40? (10.666667) N and 78° 24? (78.4) to 79° 40? E (79.666667) ,Sustainable management of dryland alfisols (Red Soils) in South India,India,Asia,206,444,178,9.5833335,79.0333335,Win-Win,21.730837,22.202074,21.9664555,444,0.644,0.541484848,0.434,52.2,56.8,64,India,India,Asia.India,870.452165,37.1474,1987,0.160148097,0.062031089,1987,0.967779762,0.638537054,0.448390694,0.048919292,2004,0.949222407,0.587776297,0.394419558,0.04880369,0.145,0.2027,0.344,0.1074,3087.9445
245,444,Sustainable management of dryland alfisols (Red Soils) in South India,India,Asia,LMIC,Low,Farmer-led + support by researchers,Farmer-led + researcher/extension,Farmer-led,1,Win-Win,positive,8° 30? (8.5) to 10° 40? (10.666667) N and 78° 24? (78.4) to 79° 40? E (79.666667) ,8° 30? (8.5) to 10° 40? (10.666667) N and 78° 24? (78.4) to 79° 40? E (79.666667) ,Sustainable management of dryland alfisols (Red Soils) in South India,India,Asia,208,444,178,9.5833335,79.0333335,Win-Win,21.730837,22.202074,21.9664555,444,0.644,0.541484848,0.434,52.2,56.8,64,India,India,Asia.India,870.452165,37.1474,1987,0.160148097,0.062031089,1987,0.967779762,0.638537054,0.448390694,0.048919292,2004,0.949222407,0.587776297,0.394419558,0.04880369,0.145,0.2027,0.344,0.1074,3087.9445
246,444,Sustainable management of dryland alfisols (Red Soils) in South India,India,Asia,LMIC,Low,Farmer-led + support by researchers,Farmer-led + researcher/extension,Farmer-led,1,Win-Win,positive,8° 30? (8.5) to 10° 40? (10.666667) N and 78° 24? (78.4) to 79° 40? E (79.666667) ,8° 30? (8.5) to 10° 40? (10.666667) N and 78° 24? (78.4) to 79° 40? E (79.666667) ,Sustainable management of dryland alfisols (Red Soils) in South India,India,Asia,209,444,178,9.5833335,79.0333335,Win-Win,21.730837,22.202074,21.9664555,444,0.644,0.541484848,0.434,52.2,56.8,64,India,India,Asia.India,870.452165,37.1474,1987,0.160148097,0.062031089,1987,0.967779762,0.638537054,0.448390694,0.048919292,2004,0.949222407,0.587776297,0.394419558,0.04880369,0.145,0.2027,0.344,0.1074,3087.9445
247,453,Effect of different tillage and residue management practices on crop and water productivity and economics in maize (Zea mays) based rotations,India,Asia,LMIC,Low,Researcher-led,Researcher-led,Researcher-led,0,Win-Win,positive,28.666667,77.2,Effect of different tillage and residue management practices on crop and water productivity and economics in maize (Zea mays) based rotations,India,Asia,210,453,181,28.666667,77.2,Win-Win,48.96931839,46.16931534,47.56931687,453,0.644,0.541484848,0.434,52.2,56.8,64,India,India,Asia.India,870.452165,37.1474,1987,0.160148097,0.062031089,1987,0.967779762,0.638537054,0.448390694,0.048919292,2004,0.949222407,0.587776297,0.394419558,0.04880369,0.145,0.2027,0.344,0.1074,3087.9445
254,477,Potential of conservation agriculture (CA) for climate change adaptation and food security under rainfed uplands of India: A transdisciplinary approach,India,Asia,LMIC,Low,Farmer-led,Farmer-led,Farmer-led,1,Win-Win,positive,21.639709,85.565213,Potential of conservation agriculture (CA) for climate change adaptation and food security under rainfed uplands of India: A transdisciplinary approach,India,Asia,217,477,190,21.639709,85.565213,Win-Win,19.3022995,22.12813187,20.71521569,477,0.644,0.541484848,0.434,52.2,56.8,64,India,India,Asia.India,870.452165,37.1474,1987,0.160148097,0.062031089,1987,0.967779762,0.638537054,0.448390694,0.048919292,2004,0.949222407,0.587776297,0.394419558,0.04880369,0.145,0.2027,0.344,0.1074,3087.9445
255,478,Conservation agriculture practices in rainfed uplands of india improve maize-based system productivity and profitability,India,Asia,LMIC,Low,Researcher-led,Researcher-led,Researcher-led,0,Win-Win,positive,20.848717,85.575169,Conservation agriculture practices in rainfed uplands of india improve maize-based system productivity and profitability,India,Asia,218,478,191,20.848717,85.575169,Win-Win,8.355931282,8.276473999,8.316202641,478,0.644,0.541484848,0.434,52.2,56.8,64,India,India,Asia.India,870.452165,37.1474,1987,0.160148097,0.062031089,1987,0.967779762,0.638537054,0.448390694,0.048919292,2004,0.949222407,0.587776297,0.394419558,0.04880369,0.145,0.2027,0.344,0.1074,3087.9445
257,489,Yield analysis of chickpea (Cicer arietinum) with mustard (brassaca juncea) intercropping system as influenced by weed management practices,India,Asia,LMIC,Low,Researcher-led,Researcher-led,Researcher-led,0,Win-Win,positive,26.283565,78.189694,Yield analysis of chickpea (Cicer arietinum) with mustard (brassaca juncea) intercropping system as influenced by weed management practices,India,Asia,219,489,193,26.283565,78.189694,Win-Win,18.85937881,24.93721008,21.89829445,489,0.644,0.541484848,0.434,52.2,56.8,64,India,India,Asia.India,870.452165,37.1474,1987,0.160148097,0.062031089,1987,0.967779762,0.638537054,0.448390694,0.048919292,2004,0.949222407,0.587776297,0.394419558,0.04880369,0.145,0.2027,0.344,0.1074,3087.9445
263,497,Productivity and risk evaluation in constrasting intercropping systems,India,Asia,LMIC,Low,Researcher-led,Researcher-led,Researcher-led,0,Win-Win,positive,17.511047,78.275,Productivity and risk evaluation in constrasting intercropping systems,India,Asia,226,497,198,17.511047,78.275,Win-Win,39.1257782,39.1257782,39.1257782,497,0.644,0.541484848,0.434,52.2,56.8,64,India,India,Asia.India,870.452165,37.1474,1987,0.160148097,0.062031089,1987,0.967779762,0.638537054,0.448390694,0.048919292,2004,0.949222407,0.587776297,0.394419558,0.04880369,0.145,0.2027,0.344,0.1074,3087.9445
266,505,Evaluation of cotton (Gossypium hirsutum)-based intercropping system through different approaches under rainfed conditions,India,Asia,LMIC,Low,Researcher-led,Researcher-led,Researcher-led,0,Win-Win,positive,18.05,79.366667,Evaluation of cotton (Gossypium hirsutum)-based intercropping system through different approaches under rainfed conditions,India,Asia,229,505,202,18.05,79.366667,Win-Win,8.492688179,8.090932846,8.291810513,505,0.644,0.541484848,0.434,52.2,56.8,64,India,India,Asia.India,870.452165,37.1474,1987,0.160148097,0.062031089,1987,0.967779762,0.638537054,0.448390694,0.048919292,2004,0.949222407,0.587776297,0.394419558,0.04880369,0.145,0.2027,0.344,0.1074,3087.9445
267,505,Evaluation of cotton (Gossypium hirsutum)-based intercropping system through different approaches under rainfed conditions,India,Asia,LMIC,Low,Researcher-led,Researcher-led,Researcher-led,0,Win-Win,positive,18.05,79.366667,Evaluation of cotton (Gossypium hirsutum)-based intercropping system through different approaches under rainfed conditions,India,Asia,230,505,202,18.05,79.366667,Win-Win,8.492688179,8.090932846,8.291810513,505,0.644,0.541484848,0.434,52.2,56.8,64,India,India,Asia.India,870.452165,37.1474,1987,0.160148097,0.062031089,1987,0.967779762,0.638537054,0.448390694,0.048919292,2004,0.949222407,0.587776297,0.394419558,0.04880369,0.145,0.2027,0.344,0.1074,3087.9445
268,505,Evaluation of cotton (Gossypium hirsutum)-based intercropping system through different approaches under rainfed conditions,India,Asia,LMIC,Low,Researcher-led,Researcher-led,Researcher-led,0,Win-Win,positive,18.05,79.366667,Evaluation of cotton (Gossypium hirsutum)-based intercropping system through different approaches under rainfed conditions,India,Asia,231,505,202,18.05,79.366667,Win-Win,8.492688179,8.090932846,8.291810513,505,0.644,0.541484848,0.434,52.2,56.8,64,India,India,Asia.India,870.452165,37.1474,1987,0.160148097,0.062031089,1987,0.967779762,0.638537054,0.448390694,0.048919292,2004,0.949222407,0.587776297,0.394419558,0.04880369,0.145,0.2027,0.344,0.1074,3087.9445
269,505,Evaluation of cotton (Gossypium hirsutum)-based intercropping system through different approaches under rainfed conditions,India,Asia,LMIC,Low,Researcher-led,Researcher-led,Researcher-led,0,Win-Win,positive,18.05,79.366667,Evaluation of cotton (Gossypium hirsutum)-based intercropping system through different approaches under rainfed conditions,India,Asia,232,505,202,18.05,79.366667,Win-Win,8.492688179,8.090932846,8.291810513,505,0.644,0.541484848,0.434,52.2,56.8,64,India,India,Asia.India,870.452165,37.1474,1987,0.160148097,0.062031089,1987,0.967779762,0.638537054,0.448390694,0.048919292,2004,0.949222407,0.587776297,0.394419558,0.04880369,0.145,0.2027,0.344,0.1074,3087.9445
287,528,Production potential and economic feasibility of sesame (Sesamum indicum)-based intercropping system with pulse and oilseed crops on rice fallow land,India,Asia,LMIC,Low,Researcher-led,Researcher-led,Researcher-led,0,Win-Win,positive,22.366667,88.466667,Production potential and economic feasibility of sesame (Sesamum indicum)-based intercropping system with pulse and oilseed crops on rice fallow land,India,Asia,244,528,213,22.366667,88.466667,Win-Win,31.79999924,33.79999924,32.79999924,528,0.644,0.541484848,0.434,52.2,56.8,64,India,India,Asia.India,870.452165,37.1474,1987,0.160148097,0.062031089,1987,0.967779762,0.638537054,0.448390694,0.048919292,2004,0.949222407,0.587776297,0.394419558,0.04880369,0.145,0.2027,0.344,0.1074,3087.9445
289,528,Production potential and economic feasibility of sesame (Sesamum indicum)-based intercropping system with pulse and oilseed crops on rice fallow land,India,Asia,LMIC,Low,Researcher-led,Researcher-led,Researcher-led,0,Win-Win,positive,22.366667,88.466667,Production potential and economic feasibility of sesame (Sesamum indicum)-based intercropping system with pulse and oilseed crops on rice fallow land,India,Asia,246,528,213,22.366667,88.466667,Win-Win,31.79999924,33.79999924,32.79999924,528,0.644,0.541484848,0.434,52.2,56.8,64,India,India,Asia.India,870.452165,37.1474,1987,0.160148097,0.062031089,1987,0.967779762,0.638537054,0.448390694,0.048919292,2004,0.949222407,0.587776297,0.394419558,0.04880369,0.145,0.2027,0.344,0.1074,3087.9445
281,529,Biological feasibility and economic viability of intercropping pulse and oilseed crops with sesame (Sesamum indicum) under different planting patterns in rice-fallow gangetic alluvial land,India,Asia,LMIC,Low,Researcher-led,Researcher-led,Researcher-led,0,Win-Win,positive,22.366667,88.466667,Biological feasibility and economic viability of intercropping pulse and oilseed crops with sesame (Sesamum indicum) under different planting patterns in rice-fallow gangetic alluvial land,India,Asia,247,529,214,22.366667,88.466667,Win-Win,31.79999924,33.79999924,32.79999924,529,0.644,0.541484848,0.434,52.2,56.8,64,India,India,Asia.India,870.452165,37.1474,1987,0.160148097,0.062031089,1987,0.967779762,0.638537054,0.448390694,0.048919292,2004,0.949222407,0.587776297,0.394419558,0.04880369,0.145,0.2027,0.344,0.1074,3087.9445
282,529,Biological feasibility and economic viability of intercropping pulse and oilseed crops with sesame (Sesamum indicum) under different planting patterns in rice-fallow gangetic alluvial land,India,Asia,LMIC,Low,Researcher-led,Researcher-led,Researcher-led,0,Win-Win,positive,22.366667,88.466667,Biological feasibility and economic viability of intercropping pulse and oilseed crops with sesame (Sesamum indicum) under different planting patterns in rice-fallow gangetic alluvial land,India,Asia,248,529,214,22.366667,88.466667,Win-Win,31.79999924,33.79999924,32.79999924,529,0.644,0.541484848,0.434,52.2,56.8,64,India,India,Asia.India,870.452165,37.1474,1987,0.160148097,0.062031089,1987,0.967779762,0.638537054,0.448390694,0.048919292,2004,0.949222407,0.587776297,0.394419558,0.04880369,0.145,0.2027,0.344,0.1074,3087.9445
